Country ID,Country,1990,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
8.0,Albania,572.2290009623393,418.7890006247908,392.21100056543946,367.0030005099252,343.165000456851,320.69700040714815,299.5990003598854,279.871000315994,261.5130002736114,244.52500023553148,228.90700019989163,214.6590001671575,201.78100013779476,190.27300010994077,180.13500008592382,171.3670000648126,163.96900004707277,157.941000031773,153.28300001937896,149.99500000895932,147.94,147.94,147.94,150.68,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,2003,1994.0,2001,2005,1999.0,2016,1996,2010 ,2004,2003,2000.0,1994.0,1989.0,-0.06584801691659062,-0.06559450611765834,-0.0649604418147702,-0.06387076994416226,-0.06224361867610928,-0.059992825920806896,-0.05703212899130873,-0.05328133796260718,-0.048674605251222205,-0.043170505493717225,-0.036763046756211414,-0.029492025575733917,-0.021450519692359546,-0.013700456740801885,0.0,0.0,0.018521022035960587
20.0,Andorra,28.935046439553844,33.170018059747235,34.085599845093384,35.02404411754105,37.27,37.32,37.15,37.53,38.0,40.92,43.37,44.44,45.95,47.04,47.67,47.71,48.1,46.4,51.37,56.97,54.94,54.82,57.19835784333554,58.59405185781361,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,…,2015.0,,,2009.0,2017,2012,,,,2002.0,2011.0,1997.0,0.0102288021534321,0.012523314681588031,0.07684210526315793,0.059872922776148474,0.024671431865344717,0.0339783978397841,0.02372143634385193,0.013392857142857198,0.0008391021606880459,0.008174386920980938,-0.0353430353430354,0.10711206896551723,0.10901304263188635,-0.035632789187291576,-0.0021842009464870305,0.04338485668251629,0.02440094553589857
51.0,Armenia,2082.00,1742.00,1732.00,1699.00,1726.00,992.00,1027.0,570.0,650.0,957.0,949.0,930.0,830.0,808.0,1023.0,984.0,1179.0,2056.0,2228.0,2569.0,2319.0,2221.0,2108.8,1509.04,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,1999.0,2008,1993.0,2011,2003,1999.0,2017,1993,2003,2003,2002,1997.0,1993.0,1993.0,-0.44498539435248297,0.14035087719298245,0.4723076923076923,-0.008359456635318705,-0.020021074815595362,-0.10752688172043011,-0.02650602409638554,0.2660891089108911,-0.03812316715542522,0.19817073170731708,0.7438507209499576,0.08365758754863813,0.15305206463195692,-0.0973141300116777,-0.04225959465286762,-0.05051778478162981,-0.28440819423368746
40.0,Austria,6504.63071479043,6483.4716371807735,6481.147857380798,6479.460089488421,6478.4083335031755,6477.992589425296,6478.212857255014,6479.069136991864,6480.56142863608,6482.689732187893,6454.73,6488.85437501315,6561.58,6497.563065468101,6443.77,6508.815803552279,6580.76,6522.612589266384,6462.95,6538.953422609484,6564.32,6557.838303582044,6575.28,6579.267232183833,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,1982,1994.0,2005,2002,1989.0,2016,1983,2002,2002,1995,1997.0,1994.0,1992.0,0.0001321783886572135,0.00023032500698216544,0.00032841345232978024,-0.004312983243524341,0.005286723846411967,0.011207775792734178,-0.00975632919691585,-0.008278960115676076,0.010094370772432724,0.011053346510198736,-0.008835971944519508,-0.009147038621389993,0.01175986548085379,0.003879302351781076,-0.0009874132306096277,0.0026596716189888924,0.0006063973220658178
48.0,Bahrain,124.70,115.73786348104477,118.91713194223121,123.31588755594566,128.93413032172248,135.77186024095863,143.82907731318846,153.10578153748065,163.60197291523218,175.3176514459774,175.64,181.6,182.1,238.2,268.3,297.4,316.1,320.9,320.2,341.4,432.0,425.5,433.5,428.1,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,2012,1996.0,,2006,1990.0,2016,1998,2012,2006,1985,1997.0,1994.0,1991.0,0.06449811399465578,0.06855516017977438,0.07161086337764096,0.0018386543018569094,0.03393304486449561,0.0027533039647577094,0.3080724876441515,0.12636439966414786,0.10846067834513591,0.06287827841291206,0.015185068016450346,-0.0021813649111872505,0.066208619612742,0.26537785588752205,-0.015046296296296295,0.01880141010575793,-0.012456747404844239
112.0,Belarus,5893.00,4002.00,3625.00,3552.00,3603.00,3601.00,3568.0,3626.0,3531.0,3853.0620523542166,4083.0468760728836,4367.973395958543,4707.841612026095,5102.65152426064,5552.403132647276,6057.096437215805,6616.731437951326,7231.308134824038,7900.826527893543,8625.286617130041,9404.688402533531,10239.031884104013,11128.317061856389,12072.543935760856,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,1995,1993.0,2003,2005,1988.0,2016,1991,,2004,2006,2001.0,2000.0,1988.0,0.016255605381165918,-0.026199669056811915,0.09120987039201829,0.059688845026034956,0.06978281869732156,0.0778091314342745,0.08386219095094662,0.08814076490394933,0.09089637270770383,0.09239327894748894,0.09288221875648568,0.09258606888085504,0.09169421536833157,0.09036242156354295,0.08871569645472978,0.086852466895135,0.08484902691539181
60.0,Bermuda,9.348881118717145,9.212967032860433,9.178921078824715,9.14258741249887,9.103966033886536,9.063056942986805,9.019860139798766,8.97437562432151,8.926603396557766,8.876543456504805,8.824195804163537,8.66,9.17,8.77,8.29,8.73,8.03,7.65,8.14,8.6,8.84,8.11,9.22,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005042707400368892,-0.0053231812176744876,-0.005607949387811354,-0.005897301421186358,-0.01860745248717896,0.05889145496535794,-0.04362050163576885,-0.05473204104903084,0.05307599517490969,-0.08018327605956484,-0.04732254047322528,0.06405228758169937,0.056511056511056396,0.027906976744186074,-0.08257918552036204,0.13686806411837255,-0.2733188720173536
70.0,Bosnia and Herzegovina,-680.4042205084115,-256.53304182365537,-183.51059429440647,-114.40540949907154,-49.21748744044453,12.0531718833372,69.40656847134233,122.84270232636482,172.36157344374806,217.9631818253547,311.72,318.07,277.83,294.01,302.22,483.14,481.69,445.98,487.82,472.82,428.43,442.87,454.3131818631664,445.0731119485572,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,2009,2002.0,2017,2007,1993.0,2017,1992,2007,2010,1994,2002.0,2000.0,1993.0,0.7699002418926105,0.40310795985115166,0.26456945983084323,0.43014979589428537,0.020370845630694103,-0.12651303172257683,0.058237051434330375,0.027924220264616974,0.5986367546820195,-0.0030012004801920535,-0.07413481699848445,0.09381586618233996,-0.030749046779549833,-0.09388350746584322,0.03370445580374856,0.025838692761231033,-0.020338546807546057
76.0,Brazil,51689.16,54533.70,49866.07,55273.84,57280.15,62233.85,65109.67,65707.48,65815.27,66693.14,74117.44,75708.8,69350.69,78376.79,82822.65,79344.24,86008.13,87392.05,94315.1,102151.67,106983.67,111465.24,109494.16,111604.28,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,1975,1994.0,2015,2002,1990.0,2016,1993,2004,2004,1988,1997.0,1994.0,1977.0,0.00918158546956232,0.0016404525025158195,0.013338393962373706,0.11132029471097032,0.02147079014062008,-0.08398112240584979,0.13015155292614955,0.05672419092437954,-0.04199829394495333,0.08398706698810146,0.016090571902911948,0.07921830418213101,0.08308924021710194,0.04730221248463192,0.04189022492872049,-0.017683360301381863,0.01927153009804354
170.0,Colombia,-52406.280212402344,-32328.23013716936,-28853.670124173164,-25559.460111677647,-22445.60009998083,-19512.090088784695,-16758.93007838726,-14186.12006855011,-11793.660059332848,-9581.550050914288,-7549.790042996407,-5698.380035877228,-4027.320029258728,-2536.6100234389305,-1226.2500181794167,-96.24001353979111,853.4199903607368,1622.7299936413765,2211.689996242523,2620.2999982237816,2848.56,2896.47,2764.03,2451.2399995326996,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,1996.0,1981,1995.0,,2001,1993.0,2018,1998,2008,2008,,1999.0,1995.0,1983.0,-0.15351875076769436,-0.16864794585527454,-0.1875677268371,-0.21204919842004136,-0.2452266879708326,-0.2932517656066179,-0.3701493784923218,-0.5165792112904426,-0.9215168096937717,-9.867621262416847,0.9014436174098239,0.36294393085046217,0.18475012441863584,0.08711216346637736,0.01681902434914478,-0.045724623420922574,-0.11316447378186945
